approved_id,KEGGID,ChEMBLID,compound_name,smiles
approved_3710,,CHEMBL1276308,mifepristone,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
approved_3711,,CHEMBL525076,enfuvirtide,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
approved_3712,,CHEMBL1201146,norethindrone acetate,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
approved_3713,,CHEMBL1643,ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
approved_3714,,CHEMBL3084748,trospium chloride,O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1
approved_3715,,CHEMBL474579,cefotetan,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
approved_3716,,CHEMBL152,cidofovir anhydrous,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1
approved_3717,,CHEMBL1200666,calcipotriene,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O
approved_3718,,CHEMBL2443262,oliceridine,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1
approved_3719,,CHEMBL1084172,vilanterol trifenatate,OCc1cc([C@@H](O)CNCCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O
approved_3720,,CHEMBL376140,tigecycline,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O
approved_3721,,CHEMBL1323,darunavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1
approved_3722,,CHEMBL444633,rifabutin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
approved_3723,,CHEMBL1563,daunorubicin hydrochloride,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
approved_3724,,CHEMBL126224,iprindole,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2
approved_3725,,CHEMBL553,erlotinib,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
approved_3726,,CHEMBL1289926,axitinib,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
approved_3727,,CHEMBL251634,fluocortolone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
approved_3728,,CHEMBL1200545,diflorasone diacetate,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
approved_3729,,CHEMBL1200976,idarubicin hydrochloride,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O
approved_3730,,CHEMBL891,cloxacillin,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
approved_3731,,CHEMBL3989821,tubocurarine chloride,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C
approved_3732,,CHEMBL1185568,dithiazanine,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21
approved_3733,,CHEMBL3989693,levalbuterol tartrate,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1
approved_3734,,CHEMBL1201033,ipodate sodium,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)O)c1I
approved_3735,,CHEMBL1200805,diltiazem malate,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
approved_3736,,CHEMBL3545062,velpatasvir,COC[C@H]1C[C@@H](c2nc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)c[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1
approved_3737,,CHEMBL575,methicillin,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
approved_3738,,CHEMBL2105689,luliconazole,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1
approved_3739,,CHEMBL1189679,palonosetron,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
approved_3740,,CHEMBL1730,cefotaxime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
approved_3741,,CHEMBL2103870,lumacaftor,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
approved_3742,,CHEMBL225071,raltitrexed,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1
approved_3743,,CHEMBL2105737,sonidegib,Cc1c(C(=O)Nc2ccc(N3C[C@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1
approved_3744,,CHEMBL2146133,none,COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1
approved_3745,,CHEMBL1040,calcifediol anhydrous,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)(C)O
approved_3746,,CHEMBL1437,norepinephrine,NC[C@H](O)c1ccc(O)c(O)c1
approved_3747,,CHEMBL3291398,lefamulin,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
approved_3748,,CHEMBL1339,vardenafil hydrochloride,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12
approved_3749,,CHEMBL42336,methionine,CSCC[C@H](N)C(=O)O
approved_3750,,CHEMBL1200515,deserpidine,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
approved_3751,,CHEMBL3989859,tocopherol acetate,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
approved_3752,,CHEMBL2355333,zimeldine hydrochloride,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1
approved_3753,,CHEMBL803,cytarabine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
approved_3754,,CHEMBL771,cycloserine,N[C@@H]1CONC1=O
approved_3755,,CHEMBL450895,nystatin,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2
approved_3756,,CHEMBL1096146,ponesimod,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C
approved_3757,,CHEMBL225072,pemetrexed,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1
approved_3758,,CHEMBL2107067,testosterone undecanoate,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
approved_3759,,CHEMBL1201112,nelarabine,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
approved_3760,,CHEMBL190461,cannabidiol,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O
approved_3761,,CHEMBL180022,neratinib,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
approved_3762,,CHEMBL2107333,dimethyl fumarate,COC(=O)/C=C/C(=O)OC
approved_3763,,CHEMBL2095212,mirabegron,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1
approved_3764,,CHEMBL802,minoxidil,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
approved_3765,,CHEMBL705,alitretinoin,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
approved_3766,,CHEMBL3137326,deutetrabenazine,[2H]C([2H])([2H])Oc1cc2c(cc1OC([2H])([2H])[2H])C1CC(=O)C(CC(C)C)CN1CC2
approved_3767,,CHEMBL2104356,ketazolam,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1
approved_3768,,CHEMBL1168,ramipril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
approved_3769,,CHEMBL384467,dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
approved_3770,,CHEMBL713,entecavir anhydrous,C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO
approved_3771,,CHEMBL1451,triamcinolone,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
approved_3772,,CHEMBL2110588,eliglustat,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2
approved_3773,,CHEMBL557555,ciprofibrate,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O
approved_3774,,CHEMBL406393,deoxycholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C
approved_3775,,CHEMBL1201010,fludrocortisone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
approved_3776,,CHEMBL3039504,nintedanib esylate,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
approved_3777,,CHEMBL1683,hydrocortisone butyrate,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
approved_3778,,CHEMBL61,podofilox,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
approved_3779,,CHEMBL3989695,regadenoson,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1
approved_3780,,CHEMBL4065616,remdesivir,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1
approved_3781,,CHEMBL600,acetylcysteine,CC(=O)N[C@@H](CS)C(=O)O
approved_3782,,CHEMBL777,clavulanic acid,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21
approved_3783,,CHEMBL550,pilocarpine,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
approved_3784,,CHEMBL373742,vasopressin,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
approved_3785,,CHEMBL1393,spironolactone,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21
approved_3786,,CHEMBL3989520,histamine phosphate,NCCc1c[nH]cn1
approved_3787,,CHEMBL261772,meclocycline sulfosalicylate,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
approved_3788,,CHEMBL2338675,fosdenopterin,Nc1nc2c(c(=O)[nH]1)N[C@@H]1[C@H](N2)O[C@@H]2COP(=O)(O)O[C@@H]2C1(O)O
approved_3789,,CHEMBL537669,yohimbine hydrochloride,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21
approved_3790,,CHEMBL4297109,oxitropium bromide,CC[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
approved_3791,,CHEMBL589586,monomethyl fumarate,COC(=O)/C=C/C(=O)O
approved_3792,,CHEMBL2103827,droxidopa,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1
approved_3793,,CHEMBL4585668,belzutifan,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F
approved_3794,,CHEMBL1200969,dutasteride,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F
approved_3795,,CHEMBL1201192,armodafinil,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1
approved_3796,,CHEMBL3099695,osilodrostat,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1
approved_3797,,CHEMBL3545185,selinexor,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1
approved_3798,,CHEMBL3237547,cedazuridine,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F
approved_3799,,CHEMBL1908307,flosequinan,Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21
approved_3800,,CHEMBL3894860,trilaciclib,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1
approved_3801,,CHEMBL1201265,methylprednisolone hemisuccinate,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12
approved_3802,,CHEMBL1139,epoprostenol,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C\CCCC(=O)O)C[C@@H]21
approved_3803,,CHEMBL1757,fosfomycin,C[C@@H]1O[C@@H]1P(=O)(O)O
approved_3804,,CHEMBL1789941,ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
approved_3805,,CHEMBL2095208,cobicistat,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1
approved_3806,,CHEMBL4297088,chlorhexidine gluconate,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1
approved_3807,,CHEMBL44657,etoposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
approved_3808,,CHEMBL1473,fluticasone propionate,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
approved_3809,,CHEMBL1232,none,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12
approved_3810,,CHEMBL90555,vincristine,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
approved_3811,,CHEMBL569713,scopolamine,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
approved_3812,,CHEMBL2103802,dapagliflozin propanediol,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
approved_3813,,CHEMBL1089318,opicapone,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1
approved_3814,,CHEMBL1232801,folinic acid,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O
approved_3815,,CHEMBL1771,clopidogrel,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1
approved_3816,,CHEMBL1908315,gemeprost,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC
approved_3817,,CHEMBL1201048,dromostanolone propionate,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C
approved_3818,,CHEMBL451887,carfilzomib,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
approved_3819,,CHEMBL1200660,isosorbide,O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12
approved_3820,,CHEMBL1029,miglustat,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
approved_3821,,CHEMBL1237102,levocabastine hydrochloride,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1
approved_3822,,CHEMBL1694,benazepril hydrochloride,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O
approved_3823,,CHEMBL2107797,norgestrel,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
approved_3824,,CHEMBL1389,levonorgestrel,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
approved_3825,,CHEMBL1491306,benzylthiouracil,Oc1cc(Cc2ccccc2)nc(S)n1
approved_3826,,CHEMBL953,entacapone,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
approved_3827,,CHEMBL809,sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
approved_3828,,CHEMBL188952,pirprofen,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1
approved_3829,,CHEMBL1682,sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
approved_3830,,CHEMBL1096979,benserazide,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
approved_3831,,CHEMBL1719,olopatadine hydrochloride,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21
approved_3832,,CHEMBL113178,selenomethionine,C[Se]CC[C@H](N)C(=O)O
approved_3833,,CHEMBL361497,artesunate,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4
approved_3834,,CHEMBL1330792,acetarsone,CC(=O)Nc1cc([As](=O)(O)O)ccc1O
approved_3835,,CHEMBL1201184,lanreotide acetate,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O
approved_3836,,CHEMBL1214,carbenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
approved_3837,,CHEMBL4535757,sotorasib,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1
approved_3838,,CHEMBL650,methylprednisolone,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12
approved_3839,,CHEMBL1732,dihydroergotamine,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
approved_3840,,CHEMBL1467,allopurinol,O=c1ncnc2[nH][nH]cc1-2
approved_3841,,CHEMBL1774461,florbetapir f 18,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1
approved_3842,,CHEMBL1497,betamethasone valerate,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
approved_3843,,CHEMBL3989944,diroximel fumarate,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O
approved_3844,,CHEMBL135,estradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
approved_3845,,CHEMBL3989871,avacopan,Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F
approved_3846,,CHEMBL464,etretinate,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
approved_3847,,CHEMBL2095207,choline c-11,C[N+](C)([11CH3])CCO
approved_3848,,CHEMBL139835,cyproterone acetate,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C
approved_3849,,CHEMBL1200737,colfosceril palmitate,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC
approved_3850,,CHEMBL1410,nonoxynol 9,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1
approved_3851,,CHEMBL404849,suloctidil,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1
approved_3852,,CHEMBL1889140,ropivacaine hydrochloride,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
approved_3853,,CHEMBL4650319,mobocertinib,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
approved_3854,,CHEMBL1214185,roxithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
approved_3855,,CHEMBL1200989,alclometasone dipropionate,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl
approved_3856,,CHEMBL3989958,ivosidenib,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1
approved_3857,,CHEMBL1200794,oxymorphone hydrochloride,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
approved_3858,,CHEMBL1200686,pimecrolimus,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
approved_3859,,CHEMBL1672,cefpodoxime,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
